87.54166666666667,80.91666666666667,144.55555555555554
71.5,87.54166666666667,80.91666666666667
65.83333333333333,71.5,87.54166666666667
66.04166666666667,65.83333333333333,71.5
113.70833333333333,66.04166666666667,65.83333333333333
180.625,113.70833333333333,66.04166666666667
199.25,180.625,113.70833333333333
179.125,199.25,180.625
165.29166666666666,179.125,199.25
145.08333333333334,165.29166666666666,179.125
57.708333333333336,145.08333333333334,165.29166666666666
27.208333333333332,57.708333333333336,145.08333333333334
30.875,27.208333333333332,57.708333333333336
34.333333333333336,30.875,27.208333333333332
75.95833333333333,34.333333333333336,30.875
62.416666666666664,75.95833333333333,34.333333333333336
81.95833333333333,62.416666666666664,75.95833333333333
62.541666666666664,81.95833333333333,62.416666666666664
155.41666666666666,62.541666666666664,81.95833333333333
215.58333333333334,155.41666666666666,62.541666666666664
111.58333333333333,215.58333333333334,155.41666666666666
158.79166666666666,111.58333333333333,215.58333333333334
197.95833333333334,158.79166666666666,111.58333333333333
127.875,197.95833333333334,158.79166666666666
33.958333333333336,127.875,197.95833333333334
81.41666666666667,33.958333333333336,127.875
32.0,62.583333333333336,50.208333333333336
18.458333333333332,32.0,62.583333333333336
21.5,18.458333333333332,32.0
142.54166666666666,158.45833333333334,102.83333333333333
64.875,142.54166666666666,158.45833333333334
58.875,64.875,142.54166666666666
118.54166666666667,211.91666666666666,107.20833333333333
121.66666666666667,118.54166666666667,211.91666666666666
167.45833333333334,121.66666666666667,118.54166666666667
127.91666666666667,167.45833333333334,121.66666666666667
108.33333333333333,127.91666666666667,167.45833333333334
60.958333333333336,108.33333333333333,127.91666666666667
32.333333333333336,60.958333333333336,108.33333333333333
104.25,32.333333333333336,60.958333333333336
18.541666666666668,104.25,32.333333333333336
31.291666666666668,18.541666666666668,104.25
68.25,31.291666666666668,18.541666666666668
46.583333333333336,68.25,31.291666666666668
110.25,46.583333333333336,68.25
75.33333333333333,110.25,46.583333333333336
144.41666666666666,75.33333333333333,110.25
146.29166666666666,144.41666666666666,75.33333333333333
92.0,146.29166666666666,144.41666666666666
107.5,92.0,146.29166666666666
49.583333333333336,107.5,92.0
83.375,49.583333333333336,107.5
151.75,83.375,49.583333333333336
130.83333333333334,151.75,83.375
109.45833333333333,130.83333333333334,151.75
70.125,109.45833333333333,130.83333333333334
46.708333333333336,70.125,109.45833333333333
90.45833333333333,46.708333333333336,70.125
188.91666666666666,90.45833333333333,46.708333333333336
169.625,188.91666666666666,90.45833333333333
86.58333333333333,169.625,188.91666666666666
140.29166666666666,86.58333333333333,169.625
71.33333333333333,140.29166666666666,86.58333333333333
96.16666666666667,71.33333333333333,140.29166666666666
149.83333333333334,96.16666666666667,71.33333333333333
79.08333333333333,149.83333333333334,96.16666666666667
135.54166666666666,79.08333333333333,149.83333333333334
63.875,135.54166666666666,79.08333333333333
126.25,63.875,135.54166666666666
113.58333333333333,126.25,63.875
65.125,113.58333333333333,126.25
95.5,65.125,113.58333333333333
102.16666666666667,95.5,65.125
134.45833333333334,102.16666666666667,95.5
30.333333333333332,134.45833333333334,102.16666666666667
25.375,30.333333333333332,134.45833333333334
62.083333333333336,68.375,66.04166666666667
142.33333333333334,141.25,100.66666666666667
95.95833333333333,142.33333333333334,141.25
95.66666666666667,95.95833333333333,142.33333333333334
28.041666666666668,95.66666666666667,95.95833333333333
38.25,28.041666666666668,95.66666666666667
75.125,38.25,28.041666666666668
76.95833333333333,65.16666666666667,54.375
123.79166666666667,76.95833333333333,65.16666666666667
126.66666666666667,123.79166666666667,76.95833333333333
44.625,51.458333333333336,77.5
107.41666666666667,44.625,51.458333333333336
73.75,107.41666666666667,44.625
70.20833333333333,73.75,107.41666666666667
39.5,41.041666666666664,37.208333333333336
64.20833333333333,39.5,41.041666666666664
72.45833333333333,69.66666666666667,75.625
73.83333333333333,72.45833333333333,69.66666666666667
133.75,73.83333333333333,72.45833333333333
28.333333333333332,133.75,73.83333333333333
10.916666666666666,28.333333333333332,133.75
21.875,10.916666666666666,28.333333333333332
20.208333333333332,21.875,10.916666666666666
12.875,20.208333333333332,21.875
91.08333333333333,213.04166666666666,168.0
51.958333333333336,91.08333333333333,213.04166666666666
21.5,51.958333333333336,91.08333333333333
26.25,21.5,51.958333333333336
83.125,26.25,21.5
49.333333333333336,83.125,26.25
62.666666666666664,49.333333333333336,83.125
23.0,62.666666666666664,49.333333333333336
33.5,23.0,62.666666666666664
59.041666666666664,33.5,23.0
235.375,60.291666666666664,59.541666666666664
137.95833333333334,235.375,60.291666666666664
